artifact,f1_min,f2_min,f3_min,f4_min,f5_min,f6_min,f7_min,f8_min,f9_min,f10_min,node_id_min,f1_max,f2_max,f3_max,f4_max,f5_max,f6_max,f7_max,f8_max,f9_max,f10_max,node_id_max,f1_mean,f2_mean,f3_mean,f4_mean,f5_mean,f6_mean,f7_mean,f8_mean,f9_mean,f10_mean
artifact844,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,node1,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,node9,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144
artifact845,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,node1,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,node9,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145
artifact846,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,node1,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,node9,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146
artifact847,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,node1,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,node9,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147
artifact848,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,node1,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,node9,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148
artifact849,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,node1,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,node9,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149
artifact85,385,385,385,385,385,385,385,385,385,385,node1,385,385,385,385,385,385,385,385,385,385,node9,385,385,385,385,385,385,385,385,385,385
artifact850,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,node1,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,node9,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150
artifact851,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,node1,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,node9,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151
artifact852,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,node1,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,node9,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152
artifact853,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,node1,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,node9,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153
artifact854,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,node1,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,node9,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154
artifact855,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,node1,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,node9,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155
artifact856,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,node1,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,node9,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156
artifact857,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,node1,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,node9,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157
artifact858,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,node1,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,node9,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158
artifact859,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,node1,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,node9,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159
artifact86,386,386,386,386,386,386,386,386,386,386,node1,386,386,386,386,386,386,386,386,386,386,node9,386,386,386,386,386,386,386,386,386,386
artifact860,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,node1,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,node9,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160
artifact861,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,node1,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,node9,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161
artifact862,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,node1,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,node9,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162
artifact863,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,node1,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,node9,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163
artifact864,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,node1,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,node9,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164
artifact865,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,node1,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,node9,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165
artifact866,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,node1,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,node9,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166
artifact867,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,node1,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,node9,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167
artifact868,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,node1,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,node9,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168
artifact869,1169,1169,1169,1169,1169,1169,1169,1169,1169,1169,node1,1169,1169,1169,1169,1169,1169,1169,1169,1169,1169,node9,1169,1169,1169,1169,1169,1169,1169,1169,1169,1169
artifact87,387,387,387,387,387,387,387,387,387,387,node1,387,387,387,387,387,387,387,387,387,387,node9,387,387,387,387,387,387,387,387,387,387
artifact870,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,node1,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,node9,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170
artifact871,1171,1171,1171,1171,1171,1171,1171,1171,1171,1171,node1,1171,1171,1171,1171,1171,1171,1171,1171,1171,1171,node9,1171,1171,1171,1171,1171,1171,1171,1171,1171,1171
artifact872,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,node1,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,node9,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172
artifact873,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,node1,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,node9,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173
artifact874,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,node1,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,node9,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174
artifact875,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,node1,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,node9,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175
artifact876,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,node1,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,node9,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176
artifact877,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,node1,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,node9,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177
artifact878,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,node1,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,node9,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178
artifact879,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,node1,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,node9,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179
artifact88,388,388,388,388,388,388,388,388,388,388,node1,388,388,388,388,388,388,388,388,388,388,node9,388,388,388,388,388,388,388,388,388,388
artifact880,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,node1,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,node9,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180
artifact881,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,node1,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,node9,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181
artifact882,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,node1,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,node9,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182
artifact883,1183,1183,1183,1183,1183,1183,1183,1183,1183,1183,node1,1183,1183,1183,1183,1183,1183,1183,1183,1183,1183,node9,1183,1183,1183,1183,1183,1183,1183,1183,1183,1183
artifact884,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184,node1,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184,node9,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184
artifact885,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,node1,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,node9,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185
artifact886,1186,1186,1186,1186,1186,1186,1186,1186,1186,1186,node1,1186,1186,1186,1186,1186,1186,1186,1186,1186,1186,node9,1186,1186,1186,1186,1186,1186,1186,1186,1186,1186
artifact887,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,node1,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,node9,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187
artifact888,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,node1,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,node9,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188
artifact889,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,node1,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,node9,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189
artifact89,389,389,389,389,389,389,389,389,389,389,node1,389,389,389,389,389,389,389,389,389,389,node9,389,389,389,389,389,389,389,389,389,389
artifact890,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,node1,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,node9,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190
artifact891,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,node1,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,node9,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191
artifact892,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,node1,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,node9,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192
artifact893,1193,1193,1193,1193,1193,1193,1193,1193,1193,1193,node1,1193,1193,1193,1193,1193,1193,1193,1193,1193,1193,node9,1193,1193,1193,1193,1193,1193,1193,1193,1193,1193
artifact894,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,node1,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,node9,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194
artifact895,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,node1,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,node9,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
artifact896,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,node1,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,node9,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196
artifact897,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,node1,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,node9,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197
artifact898,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,node1,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,node9,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198
artifact899,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,node1,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,node9,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199
artifact9,309,309,309,309,309,309,309,309,309,309,node1,309,309,309,309,309,309,309,309,309,309,node9,309,309,309,309,309,309,309,309,309,309
artifact90,390,390,390,390,390,390,390,390,390,390,node1,390,390,390,390,390,390,390,390,390,390,node9,390,390,390,390,390,390,390,390,390,390
artifact900,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,node1,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,node9,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
artifact901,1201,1201,1201,1201,1201,1201,1201,1201,1201,1201,node1,1201,1201,1201,1201,1201,1201,1201,1201,1201,1201,node9,1201,1201,1201,1201,1201,1201,1201,1201,1201,1201
artifact902,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,node1,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,node9,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202
artifact903,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,node1,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,node9,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203
artifact904,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,node1,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,node9,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204
artifact905,1205,1205,1205,1205,1205,1205,1205,1205,1205,1205,node1,1205,1205,1205,1205,1205,1205,1205,1205,1205,1205,node9,1205,1205,1205,1205,1205,1205,1205,1205,1205,1205
artifact906,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,node1,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,node9,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206
artifact907,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,node1,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,node9,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207
artifact908,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,node1,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,node9,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208
artifact909,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,node1,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,node9,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209
artifact91,391,391,391,391,391,391,391,391,391,391,node1,391,391,391,391,391,391,391,391,391,391,node9,391,391,391,391,391,391,391,391,391,391
artifact910,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,node1,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,node9,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210
artifact911,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,node1,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,node9,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211
artifact912,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,node1,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,node9,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212
artifact913,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,node1,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,node9,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213
artifact914,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,node1,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,node9,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214
artifact915,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,node1,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,node9,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215
artifact916,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,node1,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,node9,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216
artifact917,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,node1,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,node9,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217
artifact918,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,node1,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,node9,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218
artifact919,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,node1,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,node9,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219
artifact92,392,392,392,392,392,392,392,392,392,392,node1,392,392,392,392,392,392,392,392,392,392,node9,392,392,392,392,392,392,392,392,392,392
artifact920,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,node1,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,node9,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220
artifact921,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,node1,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,node9,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221
artifact922,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,node1,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,node9,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222
artifact923,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,node1,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,node9,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223
artifact924,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,node1,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,node9,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224
artifact925,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,node1,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,node9,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225
artifact926,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,node1,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,node9,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226
artifact927,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,node1,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,node9,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227
artifact928,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,node1,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,node9,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228
artifact929,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,node1,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,node9,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229
artifact93,393,393,393,393,393,393,393,393,393,393,node1,393,393,393,393,393,393,393,393,393,393,node9,393,393,393,393,393,393,393,393,393,393
artifact930,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,node1,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,node9,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230
artifact931,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,node1,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,node9,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231
artifact932,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,node1,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,node9,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232
artifact933,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,node1,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,node9,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233
artifact934,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,node1,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,node9,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234
artifact935,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,node1,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,node9,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235
artifact936,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,node1,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,node9,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236
artifact937,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,node1,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,node9,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237
artifact938,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,node1,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,node9,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238
artifact939,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,node1,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,node9,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239
artifact94,394,394,394,394,394,394,394,394,394,394,node1,394,394,394,394,394,394,394,394,394,394,node9,394,394,394,394,394,394,394,394,394,394
artifact940,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,node1,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,node9,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240
artifact941,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,node1,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,node9,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241
artifact942,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,node1,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,node9,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242
artifact943,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,node1,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,node9,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243
artifact944,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,node1,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,node9,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244
artifact945,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,node1,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,node9,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245
artifact946,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,node1,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,node9,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246
artifact947,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,node1,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,node9,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247
artifact948,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,node1,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,node9,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248
artifact949,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,node1,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,node9,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249
artifact95,395,395,395,395,395,395,395,395,395,395,node1,395,395,395,395,395,395,395,395,395,395,node9,395,395,395,395,395,395,395,395,395,395
artifact950,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,node1,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,node9,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
artifact951,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,node1,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,node9,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251
artifact952,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,node1,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252,node9,1252,1252,1252,1252,1252,1252,1252,1252,1252,1252
artifact953,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,node1,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,node9,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253
artifact954,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,node1,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,node9,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254
